Entity,Code,Date,Total confirmed deaths (deaths),Daily new confirmed deaths (deaths)
Italy,ITA,"Mar 1, 2020",29,8
Italy,ITA,"Mar 2, 2020",35,6
Italy,ITA,"Mar 3, 2020",52,17
Italy,ITA,"Mar 4, 2020",80,28
Italy,ITA,"Mar 5, 2020",107,27
Italy,ITA,"Mar 6, 2020",148,41
Italy,ITA,"Mar 7, 2020",197,49
Italy,ITA,"Mar 8, 2020",233,36
Italy,ITA,"Mar 9, 2020",366,133
Italy,ITA,"Mar 10, 2020",464,98
Italy,ITA,"Mar 11, 2020",631,167
Italy,ITA,"Mar 12, 2020",827,196
Italy,ITA,"Mar 13, 2020",1016,189
Italy,ITA,"Mar 14, 2020",1268,252
Italy,ITA,"Mar 15, 2020",1441,173
Italy,ITA,"Mar 16, 2020",1811,370
Italy,ITA,"Mar 17, 2020",2158,347
Italy,ITA,"Mar 18, 2020",2505,347
Italy,ITA,"Mar 19, 2020",2978,473
Italy,ITA,"Mar 20, 2020",3407,429
Italy,ITA,"Mar 21, 2020",4032,625
Italy,ITA,"Mar 22, 2020",4827,795
Italy,ITA,"Mar 23, 2020",5476,649
Italy,ITA,"Mar 24, 2020",6077,601
Italy,ITA,"Mar 25, 2020",6820,743
Italy,ITA,"Mar 26, 2020",7505,685
Italy,ITA,"Mar 27, 2020",8165,660
Italy,ITA,"Mar 28, 2020",9136,971
Italy,ITA,"Mar 29, 2020",10023,887
Italy,ITA,"Mar 30, 2020",10781,758
Italy,ITA,"Mar 31, 2020",11591,810
Italy,ITA,"Apr 1, 2020",12430,839
Italy,ITA,"Apr 2, 2020",13157,727
Italy,ITA,"Apr 3, 2020",13917,760
Italy,ITA,"Apr 4, 2020",14681,764
Italy,ITA,"Apr 5, 2020",15362,681
Italy,ITA,"Apr 6, 2020",15889,527
Italy,ITA,"Apr 7, 2020",16525,636
Jamaica,JAM,"Mar 12, 2020",0,0
Jamaica,JAM,"Mar 13, 2020",0,0
Jamaica,JAM,"Mar 14, 2020",0,0
Jamaica,JAM,"Mar 16, 2020",0,0
Jamaica,JAM,"Mar 17, 2020",0,0
Jamaica,JAM,"Mar 18, 2020",0,0
Jamaica,JAM,"Mar 19, 2020",0,0
Jamaica,JAM,"Mar 20, 2020",0,0
Jamaica,JAM,"Mar 21, 2020",0,0
Jamaica,JAM,"Mar 22, 2020",0,0
Jamaica,JAM,"Mar 23, 2020",0,0
Jamaica,JAM,"Mar 24, 2020",0,0
Jamaica,JAM,"Mar 25, 2020",1,1
Jamaica,JAM,"Mar 26, 2020",1,0
Jamaica,JAM,"Mar 27, 2020",1,0
Jamaica,JAM,"Mar 28, 2020",1,0
Jamaica,JAM,"Mar 29, 2020",1,0
Jamaica,JAM,"Mar 30, 2020",1,0
Jamaica,JAM,"Mar 31, 2020",1,0
Jamaica,JAM,"Apr 1, 2020",1,0
Jamaica,JAM,"Apr 2, 2020",3,2
Jamaica,JAM,"Apr 3, 2020",3,0
Jamaica,JAM,"Apr 4, 2020",3,0
Jamaica,JAM,"Apr 5, 2020",3,0
Jamaica,JAM,"Apr 6, 2020",3,0
Jamaica,JAM,"Apr 7, 2020",3,0
Japan,JPN,"Dec 31, 2019",0,0
Japan,JPN,"Jan 1, 2020",0,0
Japan,JPN,"Jan 2, 2020",0,0
Japan,JPN,"Jan 3, 2020",0,0
Japan,JPN,"Jan 4, 2020",0,0
Japan,JPN,"Jan 5, 2020",0,0
Japan,JPN,"Jan 6, 2020",0,0
Japan,JPN,"Jan 7, 2020",0,0
Japan,JPN,"Jan 8, 2020",0,0
Japan,JPN,"Jan 9, 2020",0,0
Japan,JPN,"Jan 10, 2020",0,0
Japan,JPN,"Jan 11, 2020",0,0
Japan,JPN,"Jan 12, 2020",0,0
Japan,JPN,"Jan 13, 2020",0,0
Japan,JPN,"Jan 14, 2020",0,0
Japan,JPN,"Jan 15, 2020",0,0
Japan,JPN,"Jan 16, 2020",0,0
Japan,JPN,"Jan 17, 2020",0,0
Japan,JPN,"Jan 18, 2020",0,0
Japan,JPN,"Jan 19, 2020",0,0
Japan,JPN,"Jan 20, 2020",0,0
Japan,JPN,"Jan 21, 2020",0,0
Japan,JPN,"Jan 22, 2020",0,0
Japan,JPN,"Jan 23, 2020",0,0
Japan,JPN,"Jan 24, 2020",0,0
Japan,JPN,"Jan 25, 2020",0,0
Japan,JPN,"Jan 26, 2020",0,0
Japan,JPN,"Jan 27, 2020",0,0
Japan,JPN,"Jan 28, 2020",0,0
Japan,JPN,"Jan 29, 2020",0,0
Japan,JPN,"Jan 30, 2020",0,0
Japan,JPN,"Jan 31, 2020",0,0
Japan,JPN,"Feb 1, 2020",0,0
Japan,JPN,"Feb 2, 2020",0,0
Japan,JPN,"Feb 3, 2020",0,0
Japan,JPN,"Feb 4, 2020",0,0
Japan,JPN,"Feb 5, 2020",0,0
Japan,JPN,"Feb 6, 2020",0,0
Japan,JPN,"Feb 7, 2020",0,0
Japan,JPN,"Feb 8, 2020",0,0
Japan,JPN,"Feb 9, 2020",0,0
Japan,JPN,"Feb 10, 2020",0,0
Japan,JPN,"Feb 11, 2020",0,0
Japan,JPN,"Feb 12, 2020",0,0
Japan,JPN,"Feb 13, 2020",1,1
Japan,JPN,"Feb 14, 2020",1,0
Japan,JPN,"Feb 15, 2020",1,0
Japan,JPN,"Feb 16, 2020",1,0
Japan,JPN,"Feb 17, 2020",1,0
Japan,JPN,"Feb 18, 2020",1,0
Japan,JPN,"Feb 19, 2020",1,0
Japan,JPN,"Feb 20, 2020",1,0
Japan,JPN,"Feb 21, 2020",1,0
Japan,JPN,"Feb 22, 2020",1,0
Japan,JPN,"Feb 23, 2020",1,0
Japan,JPN,"Feb 24, 2020",1,0
Japan,JPN,"Feb 25, 2020",1,0
Japan,JPN,"Feb 26, 2020",1,0
Japan,JPN,"Feb 27, 2020",3,2
Japan,JPN,"Feb 28, 2020",3,0
Japan,JPN,"Feb 29, 2020",3,0
Japan,JPN,"Mar 1, 2020",5,2
Japan,JPN,"Mar 2, 2020",6,1
Japan,JPN,"Mar 3, 2020",6,0
Japan,JPN,"Mar 4, 2020",6,0
Japan,JPN,"Mar 5, 2020",6,0
Japan,JPN,"Mar 6, 2020",6,0
Japan,JPN,"Mar 7, 2020",6,0
Japan,JPN,"Mar 8, 2020",6,0
Japan,JPN,"Mar 9, 2020",7,1
Japan,JPN,"Mar 10, 2020",9,2
Japan,JPN,"Mar 11, 2020",12,3
Japan,JPN,"Mar 12, 2020",15,3
Japan,JPN,"Mar 13, 2020",19,4
Japan,JPN,"Mar 14, 2020",21,2
Japan,JPN,"Mar 15, 2020",22,1
Japan,JPN,"Mar 16, 2020",24,2
Japan,JPN,"Mar 17, 2020",28,4
Japan,JPN,"Mar 18, 2020",28,0
Japan,JPN,"Mar 19, 2020",29,1
Japan,JPN,"Mar 20, 2020",33,4
Japan,JPN,"Mar 21, 2020",35,2
Japan,JPN,"Mar 22, 2020",36,1
Japan,JPN,"Mar 23, 2020",41,5
Japan,JPN,"Mar 24, 2020",42,1
Japan,JPN,"Mar 25, 2020",43,1
Japan,JPN,"Mar 26, 2020",45,2
Japan,JPN,"Mar 27, 2020",46,1
Japan,JPN,"Mar 28, 2020",49,3
Japan,JPN,"Mar 29, 2020",52,3
Japan,JPN,"Mar 30, 2020",54,2
Japan,JPN,"Mar 31, 2020",56,2
Japan,JPN,"Apr 1, 2020",56,0
Japan,JPN,"Apr 2, 2020",57,1
Japan,JPN,"Apr 3, 2020",63,6
Japan,JPN,"Apr 4, 2020",69,6
Japan,JPN,"Apr 5, 2020",70,1
Japan,JPN,"Apr 6, 2020",73,3
Japan,JPN,"Apr 7, 2020",80,7
Jersey,JEY,"Mar 20, 2020",0,0
Jersey,JEY,"Mar 21, 2020",0,0
Jersey,JEY,"Mar 22, 2020",0,0
Jersey,JEY,"Mar 23, 2020",0,0
Jersey,JEY,"Mar 24, 2020",0,0
Jersey,JEY,"Mar 25, 2020",0,0
Jersey,JEY,"Mar 26, 2020",0,0
Jersey,JEY,"Mar 27, 2020",1,1
Jersey,JEY,"Mar 28, 2020",1,0
Jersey,JEY,"Mar 29, 2020",1,0
Jersey,JEY,"Mar 30, 2020",2,1
Jersey,JEY,"Mar 31, 2020",2,0
Jersey,JEY,"Apr 1, 2020",2,0
Jersey,JEY,"Apr 2, 2020",2,0
Jersey,JEY,"Apr 3, 2020",2,0
Jersey,JEY,"Apr 4, 2020",2,0
Jersey,JEY,"Apr 5, 2020",3,1
Jersey,JEY,"Apr 6, 2020",3,0
Jersey,JEY,"Apr 7, 2020",3,0
Jordan,JOR,"Mar 3, 2020",0,0
Jordan,JOR,"Mar 8, 2020",0,0
Jordan,JOR,"Mar 15, 2020",0,0
Jordan,JOR,"Mar 16, 2020",0,0
Jordan,JOR,"Mar 17, 2020",0,0
Jordan,JOR,"Mar 18, 2020",0,0
Jordan,JOR,"Mar 19, 2020",0,0
Jordan,JOR,"Mar 20, 2020",0,0
Jordan,JOR,"Mar 21, 2020",0,0
Jordan,JOR,"Mar 22, 2020",0,0
Jordan,JOR,"Mar 23, 2020",0,0
Jordan,JOR,"Mar 24, 2020",0,0
Jordan,JOR,"Mar 25, 2020",0,0
Jordan,JOR,"Mar 26, 2020",0,0
Jordan,JOR,"Mar 27, 2020",0,0
Jordan,JOR,"Mar 28, 2020",0,0
Jordan,JOR,"Mar 29, 2020",1,1
Jordan,JOR,"Mar 30, 2020",1,0
Jordan,JOR,"Mar 31, 2020",5,4
Jordan,JOR,"Apr 1, 2020",5,0
Jordan,JOR,"Apr 2, 2020",5,0
Jordan,JOR,"Apr 3, 2020",5,0
Jordan,JOR,"Apr 4, 2020",5,0
Jordan,JOR,"Apr 5, 2020",5,0
Jordan,JOR,"Apr 6, 2020",5,0
Jordan,JOR,"Apr 7, 2020",6,1
Kazakhstan,KAZ,"Mar 15, 2020",0,0
Kazakhstan,KAZ,"Mar 16, 2020",0,0
Kazakhstan,KAZ,"Mar 17, 2020",0,0
Kazakhstan,KAZ,"Mar 18, 2020",0,0
Kazakhstan,KAZ,"Mar 19, 2020",0,0
Kazakhstan,KAZ,"Mar 20, 2020",0,0
Kazakhstan,KAZ,"Mar 21, 2020",0,0
Kazakhstan,KAZ,"Mar 22, 2020",0,0
Kazakhstan,KAZ,"Mar 23, 2020",0,0
Kazakhstan,KAZ,"Mar 24, 2020",0,0
Kazakhstan,KAZ,"Mar 25, 2020",0,0
Kazakhstan,KAZ,"Mar 26, 2020",0,0
Kazakhstan,KAZ,"Mar 27, 2020",0,0
Kazakhstan,KAZ,"Mar 28, 2020",0,0
Kazakhstan,KAZ,"Mar 29, 2020",0,0
Kazakhstan,KAZ,"Mar 30, 2020",1,1
Kazakhstan,KAZ,"Mar 31, 2020",1,0
Kazakhstan,KAZ,"Apr 1, 2020",1,0
Kazakhstan,KAZ,"Apr 2, 2020",2,1
Kazakhstan,KAZ,"Apr 3, 2020",3,1
Kazakhstan,KAZ,"Apr 4, 2020",3,0
Kazakhstan,KAZ,"Apr 5, 2020",3,0
Kazakhstan,KAZ,"Apr 6, 2020",5,2
Kazakhstan,KAZ,"Apr 7, 2020",6,1
Kenya,KEN,"Mar 14, 2020",0,0
Kenya,KEN,"Mar 15, 2020",0,0
Kenya,KEN,"Mar 16, 2020",0,0
Kenya,KEN,"Mar 17, 2020",0,0
Kenya,KEN,"Mar 18, 2020",0,0
Kenya,KEN,"Mar 19, 2020",0,0
Kenya,KEN,"Mar 20, 2020",0,0
Kenya,KEN,"Mar 21, 2020",0,0
Kenya,KEN,"Mar 22, 2020",0,0
Kenya,KEN,"Mar 23, 2020",0,0
Kenya,KEN,"Mar 24, 2020",0,0
Kenya,KEN,"Mar 25, 2020",0,0
Kenya,KEN,"Mar 26, 2020",0,0
Kenya,KEN,"Mar 27, 2020",1,1
Kenya,KEN,"Mar 28, 2020",1,0
Kenya,KEN,"Mar 29, 2020",1,0
Kenya,KEN,"Mar 30, 2020",1,0
Kenya,KEN,"Mar 31, 2020",1,0
Kenya,KEN,"Apr 1, 2020",1,0
Kenya,KEN,"Apr 2, 2020",1,0
Kenya,KEN,"Apr 3, 2020",3,2
Kenya,KEN,"Apr 4, 2020",4,1
Kenya,KEN,"Apr 5, 2020",4,0
Kenya,KEN,"Apr 6, 2020",4,0
Kenya,KEN,"Apr 7, 2020",4,0
Kosovo,OWID_KOS,"Mar 16, 2020",0,0
Kosovo,OWID_KOS,"Mar 17, 2020",0,0
Kosovo,OWID_KOS,"Mar 18, 2020",0,0
Kosovo,OWID_KOS,"Mar 19, 2020",0,0
Kosovo,OWID_KOS,"Mar 20, 2020",0,0
Kosovo,OWID_KOS,"Mar 21, 2020",0,0
Kosovo,OWID_KOS,"Mar 22, 2020",0,0
Kosovo,OWID_KOS,"Mar 23, 2020",1,1
Kosovo,OWID_KOS,"Mar 24, 2020",1,0
Kosovo,OWID_KOS,"Mar 25, 2020",1,0
Kosovo,OWID_KOS,"Mar 26, 2020",1,0
Kosovo,OWID_KOS,"Mar 27, 2020",1,0
Kosovo,OWID_KOS,"Mar 28, 2020",1,0
Kosovo,OWID_KOS,"Mar 29, 2020",1,0
Kosovo,OWID_KOS,"Mar 30, 2020",1,0
Kosovo,OWID_KOS,"Mar 31, 2020",1,0
Kosovo,OWID_KOS,"Apr 1, 2020",1,0
Kosovo,OWID_KOS,"Apr 2, 2020",1,0
Kosovo,OWID_KOS,"Apr 3, 2020",1,0
Kosovo,OWID_KOS,"Apr 4, 2020",1,0
Kosovo,OWID_KOS,"Apr 5, 2020",1,0
Kosovo,OWID_KOS,"Apr 6, 2020",1,0
Kosovo,OWID_KOS,"Apr 7, 2020",3,2
Kuwait,KWT,"Dec 31, 2019",0,0
Kuwait,KWT,"Jan 1, 2020",0,0
Kuwait,KWT,"Jan 2, 2020",0,0
Kuwait,KWT,"Jan 3, 2020",0,0
Kuwait,KWT,"Jan 4, 2020",0,0
Kuwait,KWT,"Jan 5, 2020",0,0
Kuwait,KWT,"Jan 6, 2020",0,0
Kuwait,KWT,"Jan 7, 2020",0,0
Kuwait,KWT,"Jan 8, 2020",0,0
Kuwait,KWT,"Jan 9, 2020",0,0
Kuwait,KWT,"Jan 10, 2020",0,0
Kuwait,KWT,"Jan 11, 2020",0,0
Kuwait,KWT,"Jan 12, 2020",0,0
Kuwait,KWT,"Jan 13, 2020",0,0
Kuwait,KWT,"Jan 14, 2020",0,0
Kuwait,KWT,"Jan 15, 2020",0,0
Kuwait,KWT,"Jan 16, 2020",0,0
Kuwait,KWT,"Jan 17, 2020",0,0
Kuwait,KWT,"Jan 18, 2020",0,0
Kuwait,KWT,"Jan 19, 2020",0,0
Kuwait,KWT,"Jan 20, 2020",0,0
Kuwait,KWT,"Jan 21, 2020",0,0
Kuwait,KWT,"Jan 22, 2020",0,0
Kuwait,KWT,"Jan 23, 2020",0,0
Kuwait,KWT,"Jan 24, 2020",0,0
Kuwait,KWT,"Jan 25, 2020",0,0
Kuwait,KWT,"Jan 26, 2020",0,0
Kuwait,KWT,"Jan 27, 2020",0,0
Kuwait,KWT,"Jan 28, 2020",0,0
Kuwait,KWT,"Jan 29, 2020",0,0
Kuwait,KWT,"Jan 30, 2020",0,0
Kuwait,KWT,"Jan 31, 2020",0,0
Kuwait,KWT,"Feb 1, 2020",0,0
Kuwait,KWT,"Feb 2, 2020",0,0
Kuwait,KWT,"Feb 3, 2020",0,0
Kuwait,KWT,"Feb 4, 2020",0,0
Kuwait,KWT,"Feb 5, 2020",0,0
Kuwait,KWT,"Feb 6, 2020",0,0
Kuwait,KWT,"Feb 7, 2020",0,0
Kuwait,KWT,"Feb 8, 2020",0,0
Kuwait,KWT,"Feb 9, 2020",0,0
Kuwait,KWT,"Feb 10, 2020",0,0
Kuwait,KWT,"Feb 11, 2020",0,0
Kuwait,KWT,"Feb 12, 2020",0,0
Kuwait,KWT,"Feb 13, 2020",0,0
Kuwait,KWT,"Feb 14, 2020",0,0
Kuwait,KWT,"Feb 15, 2020",0,0
Kuwait,KWT,"Feb 16, 2020",0,0
Kuwait,KWT,"Feb 17, 2020",0,0
Kuwait,KWT,"Feb 18, 2020",0,0
Kuwait,KWT,"Feb 19, 2020",0,0
Kuwait,KWT,"Feb 20, 2020",0,0
Kuwait,KWT,"Feb 21, 2020",0,0
Kuwait,KWT,"Feb 22, 2020",0,0
Kuwait,KWT,"Feb 23, 2020",0,0
Kuwait,KWT,"Feb 24, 2020",0,0
Kuwait,KWT,"Feb 25, 2020",0,0
Kuwait,KWT,"Feb 26, 2020",0,0
Kuwait,KWT,"Feb 27, 2020",0,0
Kuwait,KWT,"Feb 28, 2020",0,0
Kuwait,KWT,"Feb 29, 2020",0,0
Kuwait,KWT,"Mar 1, 2020",0,0
Kuwait,KWT,"Mar 2, 2020",0,0
Kuwait,KWT,"Mar 3, 2020",0,0
Kuwait,KWT,"Mar 6, 2020",0,0
Kuwait,KWT,"Mar 8, 2020",0,0
Kuwait,KWT,"Mar 9, 2020",0,0
Kuwait,KWT,"Mar 10, 2020",0,0
Kuwait,KWT,"Mar 11, 2020",0,0
Kuwait,KWT,"Mar 12, 2020",0,0
Kuwait,KWT,"Mar 13, 2020",0,0
Kuwait,KWT,"Mar 14, 2020",0,0
Kuwait,KWT,"Mar 15, 2020",0,0
Kuwait,KWT,"Mar 16, 2020",0,0
Kuwait,KWT,"Mar 17, 2020",0,0
Kuwait,KWT,"Mar 18, 2020",0,0
Kuwait,KWT,"Mar 19, 2020",0,0
Kuwait,KWT,"Mar 20, 2020",0,0
Kuwait,KWT,"Mar 21, 2020",0,0
Kuwait,KWT,"Mar 22, 2020",0,0
Kuwait,KWT,"Mar 23, 2020",0,0
Kuwait,KWT,"Mar 24, 2020",0,0
Kuwait,KWT,"Mar 25, 2020",0,0
Kuwait,KWT,"Mar 26, 2020",0,0
Kuwait,KWT,"Mar 27, 2020",0,0
Kuwait,KWT,"Mar 28, 2020",0,0
Kuwait,KWT,"Mar 29, 2020",0,0
Kuwait,KWT,"Mar 30, 2020",0,0
Kuwait,KWT,"Mar 31, 2020",0,0
Kuwait,KWT,"Apr 1, 2020",0,0
Kuwait,KWT,"Apr 2, 2020",0,0
Kuwait,KWT,"Apr 3, 2020",0,0
Kuwait,KWT,"Apr 4, 2020",0,0
Kuwait,KWT,"Apr 5, 2020",1,1
Kuwait,KWT,"Apr 6, 2020",1,0
Kuwait,KWT,"Apr 7, 2020",1,0
Kyrgyzstan,KGZ,"Mar 19, 2020",0,0
Kyrgyzstan,KGZ,"Mar 20, 2020",0,0
Kyrgyzstan,KGZ,"Mar 21, 2020",0,0
Kyrgyzstan,KGZ,"Mar 22, 2020",0,0
Kyrgyzstan,KGZ,"Mar 23, 2020",0,0
Kyrgyzstan,KGZ,"Mar 24, 2020",0,0
Kyrgyzstan,KGZ,"Mar 25, 2020",0,0
Kyrgyzstan,KGZ,"Mar 26, 2020",0,0
Kyrgyzstan,KGZ,"Mar 27, 2020",0,0
Kyrgyzstan,KGZ,"Mar 28, 2020",0,0
Kyrgyzstan,KGZ,"Mar 29, 2020",0,0
Kyrgyzstan,KGZ,"Mar 30, 2020",0,0
Kyrgyzstan,KGZ,"Mar 31, 2020",0,0
Kyrgyzstan,KGZ,"Apr 1, 2020",0,0
Kyrgyzstan,KGZ,"Apr 2, 2020",1,1
Kyrgyzstan,KGZ,"Apr 3, 2020",1,0
Kyrgyzstan,KGZ,"Apr 4, 2020",1,0
Kyrgyzstan,KGZ,"Apr 5, 2020",1,0
Kyrgyzstan,KGZ,"Apr 6, 2020",4,3
Kyrgyzstan,KGZ,"Apr 7, 2020",4,0
Laos,LAO,"Mar 25, 2020",0,0
Laos,LAO,"Mar 26, 2020",0,0
Laos,LAO,"Mar 27, 2020",0,0
Laos,LAO,"Mar 28, 2020",0,0
Laos,LAO,"Mar 29, 2020",0,0
Laos,LAO,"Mar 30, 2020",0,0
Laos,LAO,"Mar 31, 2020",0,0
Laos,LAO,"Apr 1, 2020",0,0
Laos,LAO,"Apr 2, 2020",0,0
Laos,LAO,"Apr 3, 2020",0,0
Laos,LAO,"Apr 4, 2020",0,0
Laos,LAO,"Apr 5, 2020",0,0
Laos,LAO,"Apr 6, 2020",0,0
Laos,LAO,"Apr 7, 2020",0,0
Latvia,LVA,"Mar 3, 2020",0,0
Latvia,LVA,"Mar 8, 2020",0,0
Latvia,LVA,"Mar 9, 2020",0,0
Latvia,LVA,"Mar 10, 2020",0,0
Latvia,LVA,"Mar 11, 2020",0,0
Latvia,LVA,"Mar 12, 2020",0,0
Latvia,LVA,"Mar 13, 2020",0,0
Latvia,LVA,"Mar 14, 2020",0,0
Latvia,LVA,"Mar 15, 2020",0,0
Latvia,LVA,"Mar 16, 2020",0,0
Latvia,LVA,"Mar 17, 2020",0,0
Latvia,LVA,"Mar 18, 2020",0,0
Latvia,LVA,"Mar 19, 2020",0,0
Latvia,LVA,"Mar 20, 2020",0,0
Latvia,LVA,"Mar 21, 2020",0,0
Latvia,LVA,"Mar 22, 2020",0,0
Latvia,LVA,"Mar 23, 2020",0,0
Latvia,LVA,"Mar 24, 2020",0,0
Latvia,LVA,"Mar 25, 2020",0,0
Latvia,LVA,"Mar 26, 2020",0,0
Latvia,LVA,"Mar 27, 2020",0,0
Latvia,LVA,"Mar 28, 2020",0,0
Latvia,LVA,"Mar 29, 2020",0,0
Latvia,LVA,"Mar 30, 2020",0,0
Latvia,LVA,"Mar 31, 2020",0,0
Latvia,LVA,"Apr 1, 2020",0,0
Latvia,LVA,"Apr 2, 2020",0,0
Latvia,LVA,"Apr 3, 2020",0,0
Latvia,LVA,"Apr 4, 2020",1,1
Latvia,LVA,"Apr 5, 2020",1,0
Latvia,LVA,"Apr 6, 2020",1,0
Latvia,LVA,"Apr 7, 2020",1,0
Lebanon,LBN,"Dec 31, 2019",0,0
Lebanon,LBN,"Jan 1, 2020",0,0
Lebanon,LBN,"Jan 2, 2020",0,0
Lebanon,LBN,"Jan 3, 2020",0,0
Lebanon,LBN,"Jan 4, 2020",0,0
Lebanon,LBN,"Jan 5, 2020",0,0
Lebanon,LBN,"Jan 6, 2020",0,0
Lebanon,LBN,"Jan 7, 2020",0,0
Lebanon,LBN,"Jan 8, 2020",0,0
Lebanon,LBN,"Jan 9, 2020",0,0
Lebanon,LBN,"Jan 10, 2020",0,0
Lebanon,LBN,"Jan 11, 2020",0,0
Lebanon,LBN,"Jan 12, 2020",0,0
Lebanon,LBN,"Jan 13, 2020",0,0
Lebanon,LBN,"Jan 14, 2020",0,0
Lebanon,LBN,"Jan 15, 2020",0,0
Lebanon,LBN,"Jan 16, 2020",0,0
Lebanon,LBN,"Jan 17, 2020",0,0
Lebanon,LBN,"Jan 18, 2020",0,0
Lebanon,LBN,"Jan 19, 2020",0,0
Lebanon,LBN,"Jan 20, 2020",0,0
Lebanon,LBN,"Jan 21, 2020",0,0
Lebanon,LBN,"Jan 22, 2020",0,0
Lebanon,LBN,"Jan 23, 2020",0,0
Lebanon,LBN,"Jan 24, 2020",0,0
Lebanon,LBN,"Jan 25, 2020",0,0
Lebanon,LBN,"Jan 26, 2020",0,0
Lebanon,LBN,"Jan 27, 2020",0,0
Lebanon,LBN,"Jan 28, 2020",0,0
Lebanon,LBN,"Jan 29, 2020",0,0
Lebanon,LBN,"Jan 30, 2020",0,0
Lebanon,LBN,"Jan 31, 2020",0,0
Lebanon,LBN,"Feb 1, 2020",0,0
Lebanon,LBN,"Feb 2, 2020",0,0
Lebanon,LBN,"Feb 3, 2020",0,0
Lebanon,LBN,"Feb 4, 2020",0,0
Lebanon,LBN,"Feb 5, 2020",0,0
Lebanon,LBN,"Feb 6, 2020",0,0
Lebanon,LBN,"Feb 7, 2020",0,0
Lebanon,LBN,"Feb 8, 2020",0,0
Lebanon,LBN,"Feb 9, 2020",0,0
Lebanon,LBN,"Feb 10, 2020",0,0
Lebanon,LBN,"Feb 11, 2020",0,0
Lebanon,LBN,"Feb 12, 2020",0,0
Lebanon,LBN,"Feb 13, 2020",0,0
Lebanon,LBN,"Feb 14, 2020",0,0
Lebanon,LBN,"Feb 15, 2020",0,0
Lebanon,LBN,"Feb 16, 2020",0,0
Lebanon,LBN,"Feb 17, 2020",0,0
Lebanon,LBN,"Feb 18, 2020",0,0
Lebanon,LBN,"Feb 19, 2020",0,0
Lebanon,LBN,"Feb 20, 2020",0,0
Lebanon,LBN,"Feb 21, 2020",0,0
Lebanon,LBN,"Feb 22, 2020",0,0
Lebanon,LBN,"Feb 23, 2020",0,0
Lebanon,LBN,"Feb 24, 2020",0,0
Lebanon,LBN,"Feb 25, 2020",0,0
Lebanon,LBN,"Feb 26, 2020",0,0
Lebanon,LBN,"Feb 27, 2020",0,0
Lebanon,LBN,"Feb 28, 2020",0,0
Lebanon,LBN,"Feb 29, 2020",0,0
Lebanon,LBN,"Mar 1, 2020",0,0
Lebanon,LBN,"Mar 2, 2020",0,0
Lebanon,LBN,"Mar 3, 2020",0,0
Lebanon,LBN,"Mar 6, 2020",0,0
Lebanon,LBN,"Mar 7, 2020",0,0
Lebanon,LBN,"Mar 9, 2020",0,0
Lebanon,LBN,"Mar 10, 2020",0,0
Lebanon,LBN,"Mar 11, 2020",1,1
Lebanon,LBN,"Mar 12, 2020",2,1
Lebanon,LBN,"Mar 13, 2020",2,0
Lebanon,LBN,"Mar 15, 2020",3,1
Lebanon,LBN,"Mar 16, 2020",3,0
Lebanon,LBN,"Mar 17, 2020",3,0
Lebanon,LBN,"Mar 18, 2020",3,0
Lebanon,LBN,"Mar 19, 2020",4,1
Lebanon,LBN,"Mar 20, 2020",4,0
Lebanon,LBN,"Mar 21, 2020",4,0
Lebanon,LBN,"Mar 22, 2020",4,0
Lebanon,LBN,"Mar 23, 2020",4,0
Lebanon,LBN,"Mar 24, 2020",4,0
Lebanon,LBN,"Mar 25, 2020",4,0
Lebanon,LBN,"Mar 26, 2020",4,0
Lebanon,LBN,"Mar 27, 2020",6,2
Lebanon,LBN,"Mar 28, 2020",7,1
Lebanon,LBN,"Mar 29, 2020",8,1
Lebanon,LBN,"Mar 30, 2020",10,2
Lebanon,LBN,"Mar 31, 2020",11,1
Lebanon,LBN,"Apr 1, 2020",12,1
Lebanon,LBN,"Apr 2, 2020",12,0
Lebanon,LBN,"Apr 3, 2020",16,4
Lebanon,LBN,"Apr 4, 2020",16,0
Lebanon,LBN,"Apr 5, 2020",17,1
Lebanon,LBN,"Apr 6, 2020",18,1
Lebanon,LBN,"Apr 7, 2020",19,1
Liberia,LBR,"Mar 17, 2020",0,0
Liberia,LBR,"Mar 18, 2020",0,0
Liberia,LBR,"Mar 19, 2020",0,0
Liberia,LBR,"Mar 20, 2020",0,0
Liberia,LBR,"Mar 21, 2020",0,0
Liberia,LBR,"Mar 22, 2020",0,0
Liberia,LBR,"Mar 23, 2020",0,0
Liberia,LBR,"Mar 24, 2020",0,0
Liberia,LBR,"Mar 25, 2020",0,0
Liberia,LBR,"Mar 26, 2020",0,0
Liberia,LBR,"Mar 27, 2020",0,0
Liberia,LBR,"Mar 28, 2020",0,0
Liberia,LBR,"Mar 29, 2020",0,0
Liberia,LBR,"Mar 30, 2020",0,0
Liberia,LBR,"Mar 31, 2020",0,0
Liberia,LBR,"Apr 1, 2020",0,0
Liberia,LBR,"Apr 2, 2020",0,0
Liberia,LBR,"Apr 3, 2020",0,0
Liberia,LBR,"Apr 4, 2020",0,0
Liberia,LBR,"Apr 5, 2020",1,1
Liberia,LBR,"Apr 6, 2020",3,2
Liberia,LBR,"Apr 7, 2020",3,0
Libya,LBY,"Mar 25, 2020",0,0
Libya,LBY,"Mar 26, 2020",0,0
Libya,LBY,"Mar 27, 2020",0,0
Libya,LBY,"Mar 28, 2020",0,0
Libya,LBY,"Mar 29, 2020",0,0
